Ticker                      Company   Market_Cap       EBIT           EV       EV_EBIT
   EHC        ENCOMPASS HEALTH CORP   10613.6816   1053.100   13182.4816     12.517787
  EHTH                  EHEALTH INC     142.5724     68.499     199.7054      2.915450
   EIG       EMPLOYERS HOLDINGS INC     878.1641     13.600     719.6641     52.916478
   EIX         EDISON INTERNATIONAL   23094.9157   4456.000   63933.9157     14.347827
  EKSO    EKSO BIONICS HOLDINGS INC      30.7498    -13.210      34.2248     -2.590825
    EL   ESTEE LAUDER COMPANIES INC   29069.1736   1146.000   35615.1736     31.077813
   ELA                  ENVELA CORP     347.3849     18.109     349.0899     19.277149
  ELAN       ELANCO ANIMAL HLTH INC   11246.5443    252.000   15146.5443     60.105335
  ELDN   ELEDON PHARMACEUTICALS INC     114.0714    -83.251     -18.6236      0.223704
   ELF            E.L.F. BEAUTY INC    3499.2867    158.427    3663.6127     23.124926
  ELMD               ELECTROMED INC     183.5945      9.872     168.5055     17.069034
  ELME             ELME COMMUNITIES    1546.1292     24.879     734.2472     29.512730
   ELS   EQUITY LIFESTYLE PPTYS INC   11748.4000    524.387   15067.8450     28.734208
  ELSE          ELECTRO-SENSORS INC      14.4851      0.002       3.8841   1942.050000
  ELTX      ELICIO THERAPEUTICS INC     141.6880    -37.714     137.6370     -3.649494
  ELUT                   ELUTIA INC      29.6372    -18.412       4.4572     -0.242081
   ELV          ELEVANCE HEALTH INC   77374.7982   8351.000   73965.7982      8.857119
  ELVN     ENLIVEN THERAPEUTICS INC     915.3760   -119.658     453.1540     -3.787077
   EME              EMCOR GROUP INC   27236.8908   1588.570   26599.4798     16.744292
   EML                   EASTERN CO     118.9670     13.195     165.4100     12.535809
   EMN          EASTMAN CHEMICAL CO    7279.6200    933.000   11673.6200     12.511919
   EMR          EMERSON ELECTRIC CO   73828.1040   3534.000   86043.1040     24.347228
  ENBL ENABLE MIDSTREAM PARTNERS LP    2290.9930    493.000    6516.9930     13.219053
  ENOV                  ENOVIS CORP    1523.6748     75.360    2866.8208     38.041677
  ENPH           ENPHASE ENERGY INC    4201.1140    164.657    3932.0430     23.880206
   ENR       ENERGIZER HOLDINGS INC    1697.7469    470.200    4994.2469     10.621537
   ENS                      ENERSYS    3589.2034    487.357    4448.3624      9.127523
  ENSG             ENSIGN GROUP INC   10118.4070    439.517   11751.8050     26.737999
  ENTA   ENANTA PHARMACEUTICALS INC     256.0024    -85.349     266.8834     -3.126966
  ENTG                 ENTEGRIS INC   12797.5750    485.600   16249.1750     33.462057
  ENVA      ENOVA INTERNATIONAL INC    3885.3552    745.998    7994.1922     10.716104
   EOG            EOG RESOURCES INC   56460.7267   6509.000   62199.7267      9.555957
  EOLS                   EVOLUS INC     432.3032    -37.600     533.4732    -14.188117
    EP        EMPIRE PETROLEUM CORP     105.9622    -71.315     121.1502     -1.698804
  EPAC      ENERPAC TOOL GROUP CORP    2241.7336    140.752    2317.9226     16.468133
  EPAM             EPAM SYSTEMS INC   11119.6571    583.869    9965.9471     17.068807
   EPC    EDGEWELL PERSONAL CARE CO     946.0070    209.800    2205.6070     10.512903
   EPD ENTERPRISE PRODCT PARTNRS LP   69306.0577   6905.000  102943.0577     14.908480
   EPM     EVOLUTION PETROLEUM CORP     161.3839      4.175     196.4429     47.052192
   EPR               EPR PROPERTIES    3799.6355    375.331    6835.1455     18.210980
  EPRT       ESSENTIAL PPT RLTY TST    6219.7613    349.609    8669.9423     24.798968
    EQ                EQUILLIUM INC      95.2692    -23.634      65.7112     -2.780367
  EQBK        EQUITY BANCSHARES INC     846.2961     89.568     679.4401      7.585746
   EQH       EQUITABLE HOLDINGS INC   13502.0087    630.000    3807.0087      6.042871
  EQIX                  EQUINIX INC   75256.8322   1966.000   94695.8322     48.166751
   EQR           EQUITY RESIDENTIAL   23816.8902    903.078   32207.2302     35.663841
   EQS       EQUUS TOTAL RETURN INC      14.9446     -3.177      14.6826     -4.621530
   EQT                     EQT CORP   33450.4736   3419.162   41255.4726     12.065960
  ERIE            ERIE INDEMNITY CO   15303.9569    717.184   14920.7449     20.804626
  ERII          ENERGY RECOVERY INC     712.3664     24.555     646.5464     26.330540
    ES            EVERSOURCE ENERGY   25276.8266   2988.589   55385.4736     18.532315
  ESBA    EMPIRE STATE REALTY OP LP    1732.8381    145.029    3966.0021     27.346269
  ESCA                 ESCALADE INC     184.7590     19.227     192.6410     10.019296
   ESE        ESCO TECHNOLOGIES INC    5452.7602    176.330    5604.2602     31.782795
   ESI        ELEMENT SOLUTIONS INC    6065.0730    346.200    7150.4730     20.654168
  ESOA ENERGY SERVICES OF AMER CORP     173.0003      4.215     235.0073     55.754994
   ESP ESPEY MFG & ELECTRONICS CORP     123.6913      8.127      80.1113      9.857426
  ESPR    ESPERION THERAPEUTICS INC     907.2992     60.273    1287.4472     21.360264
   ESQ       ESQUIRE FINCL HOLD INC     872.9026     86.729     639.6566      7.375348
  ESRT   EMPIRE STATE REALTY TR INC    1111.6274    145.029    3344.7914     23.062914
   ESS         ESSEX PROPERTY TRUST   16863.1826    654.452   23629.3526     36.105555
    ET           ENERGY TRANSFER LP   56725.3856   9312.000  125547.3856     13.482322
   ETD    ETHAN ALLEN INTERIORS INC     708.2812     62.331     696.5042     11.174282
  ETON         ETON PHARMACEUTICALS     457.3648      5.166     462.5058     89.528804
   ETR                 ENTERGY CORP   41809.6938   3202.278   71209.6408     22.237183
  ETSY                     ETSY INC    5379.3986    377.640    6874.6086     18.204133
   EVC   ENTRAVISION COMMUNICATIONS     269.4106      0.542     419.0436    773.143173
  EVCM             EVERCOMMERCE INC    2156.9363     59.335    2564.4103     43.219184
  EVER                EVERQUOTE INC     978.6420     66.568     809.8300     12.165455
   EVH           EVOLENT HEALTH INC     446.5280    -14.582    1258.2360    -86.286929
   EVI           EVI INDUSTRIES INC     278.5945     14.068     334.5175     23.778611
   EVR                 EVERCORE INC   13107.4508    850.354   11255.8738     13.236692
  EVRG                   EVERGY INC   16691.7649   1533.200   32059.5649     20.910230
  EVTC                  EVERTEC INC    1796.5111    186.440    2596.5681     13.927098
    EW    EDWARDS LIFESCIENCES CORP   49504.6750   1310.800   45983.2750     35.080314
  EWBC        EAST WEST BANCORP INC   15462.5038   2086.974   14007.0268      6.711644
  EXAS          EXACT SCIENCES CORP   19377.8511    -81.214   20947.9391   -257.935074
   EXC                  EXELON CORP   44573.7827   5147.000   93667.7827     18.198520
   EXE           EXPAND ENERGY CORP   26403.6300   2595.000   30815.6300     11.875002
  EXEL                 EXELIXIS INC   11504.6299    892.701   10646.4589     11.926120
  EXLS      EXLSERVICE HOLDINGS INC    6638.8892    313.750    6703.9122     21.367051
   EXP          EAGLE MATERIALS INC    7317.6979    599.195    8573.2419     14.307933
  EXPD     EXPEDITORS INTL WASH INC   19950.0548   1052.546   19206.3588     18.247524
  EXPE            EXPEDIA GROUP INC   34704.9084   2163.000   33884.9084     15.665700
  EXPI       EXP WORLD HOLDINGS INC    1457.5025    -21.466    1276.0395    -59.444680
  EXPO                 EXPONENT INC    3446.6052    119.787    3291.4482     27.477508
   EXR      EXTRA SPACE STORAGE INC   27496.6041   1725.218   41485.7161     24.046652
  EXTR         EXTREME NETWORKS INC    2370.5488     53.163    2362.2458     44.434020
   EYE NATIONAL VISION HOLDINGS INC    2050.5211     64.128    2706.4131     42.203298
  EYPT                 EYEPOINT INC    1513.2310   -243.134    1229.9390     -5.058688
  EZPW            EZCORP INC  -CL A    1159.3646    149.219    1454.5716      9.747898
     F                FORD MOTOR CO   52341.9120   9819.000  179592.9120     18.290346
   FAF  FIRST AMERICAN FINANCIAL CP    6266.8800    970.300    7317.1800      7.541152
  FANG       DIAMONDBACK ENERGY INC   42783.1664   1371.000   57556.1664     41.981157
  FARM               FARMER BROS CO      29.5386      4.027      75.9286     18.854880
  FAST                  FASTENAL CO   46071.5274   1655.700   46236.6274     27.925728
  FATE        FATE THERAPEUTICS INC     113.3527   -146.604     -12.4553      0.084959
  FBIN FORTUNE BRANDS INNOVATNS INC    6000.1991    699.400    8553.3991     12.229624
  FBIO         FORTRESS BIOTECH INC     114.7922    -70.815     102.6272     -1.449230
  FBIZ  FIRST BUSINESS FINL SRV INC     452.0475     88.414     671.9745      7.600318
   FBK            FB FINANCIAL CORP    2887.7616    252.426    2005.1866      7.943661
  FBNC             FIRST BANCORP/NC    2106.0581    195.985    1885.2681      9.619451
   FBP            FIRST BANCORP P R    3246.7119    560.043    2952.4819      5.271884
  FBRT FRANKLIN BSP REALTY TRUST IN     817.9866    310.310    4875.6876     15.712312
    FC            FRANKLIN COVEY CO     244.3240     14.494     220.4450     15.209397
  FCAP            FIRST CAPITAL INC     197.8464     29.182      59.0884      2.024824
  FCBC   FIRST CMNTY BANCSHARES INC     618.4396     93.511     108.0046      1.154994
  FCCO      FIRST COMMUNITY CORP/SC     228.0975     39.493     191.5635      4.850568
  FCEL          FUELCELL ENERGY INC     411.9685   -121.230     249.7975     -2.060525
   FCF  FIRST COMMONWLTH FINL CP/PA    1733.8993    268.601    2005.8723      7.467851
  FCFS       FIRSTCASH HOLDINGS INC    7009.0543    573.228    9452.5163     16.489977
   FCN           FTI CONSULTING INC    5272.4971    414.372    5634.1271     13.596785
 FCNCA FIRST CITIZENS BANCSH  -CL A   25664.3681   4949.000   41167.3681      8.318320
  FCPT FOUR CORNERS PROPERTY TR INC    2494.8383    164.664    3692.4833     22.424351
  FCUV          FOCUS UNIVERSAL INC      23.8165     -6.200      20.3175     -3.277016
   FCX         FREEPORT-MCMORAN INC   72934.4400   7245.000   79372.4400     10.955478
  FDBC   FIDELITY D & D BANCORP INC     251.2116     49.031     120.0186      2.447811
  FDMT        4D MOLECULAR THER INC     432.0600   -156.347      50.8180     -0.325033
   FDS FACTSET RESEARCH SYSTEMS INC   14054.0047    750.701   15250.8957     20.315539
  FDUS        FIDUS INVESTMENT CORP     732.5122    107.711    1296.9812     12.041307
   FDX                   FEDEX CORP   51869.4144   6120.000   83713.4144     13.678662
    FE             FIRSTENERGY CORP   25870.3893   2507.000   52614.3893     20.986992
  FEED            ENVUE MEDICAL INC       2.4597     -3.582       1.8237     -0.509129
  FEIM    FREQUENCY ELECTRONICS INC     180.4944     11.732     184.5304     15.728810
  FELE     FRANKLIN ELECTRIC CO INC    4220.3243    272.094    4344.9723     15.968644
  FERG     FERGUSON ENTERPRISES INC   43903.1047   2689.000   49200.1047     18.296804
   FET        FORUM ENERGY TECH INC     410.0342     19.131     607.0432     31.730866
    FF              FUTUREFUEL CORP     139.9262    -52.990      86.3442     -1.629443
  FFBC    FIRST FINL BANCORP INC/OH    2465.0204    475.144    2937.7744      6.182914
  FFIC      FLUSHING FINANCIAL CORP     512.4123    107.481     924.8313      8.604603
  FFIN    FIRST FINL BANKSHARES INC    4249.8140    391.149    3256.4620      8.325375
  FFIV                       F5 INC   18642.8920    813.992   17560.4100     21.573197
  FFWM         FIRST FOUNDATION INC     510.5654     31.478     514.0174     16.329417
    FG     F&G ANNUITIES & LIFE INC    4183.5685    201.000    3573.5685     17.778948
  FGBI    FIRST GUARANTY BANCSHARES      84.8084    -31.353    -563.8506     17.983944
  FGNX                 FG NEXUS INC      97.3610    -19.853      85.8890     -4.326248
   FHB           FIRST HAWAIIAN INC    3104.0317    504.477    1687.1687      3.344392
   FHI         FEDERATED HERMES INC    3977.9397    500.982    3709.3017      7.404062
   FHN           FIRST HORIZON CORP   11587.3175   1916.000   13812.3175      7.208934
  FHTX     FOGHORN THERAPEUTICS INC     305.9478    -82.107     187.0738     -2.278415
  FIBK  FIRST INTERSTATE BANCSYSTEM    3498.2676    493.900    2964.2676      6.001757
  FICO              FAIR ISAAC CORP   35563.5389    935.772   38521.1029     41.165052
  FIEE                     FIEE INC      25.4681      1.551      22.4141     14.451386
   FIS  FIDELITY NATIONAL INFO SVCS   34160.4400   2362.000   46892.4400     19.852854
  FISI   FINANCIAL INSTITUTIONS INC     617.0725    137.130     842.5495      6.144166
  FISV                   FISERV INC   35868.7800   5698.000   64830.7800     11.377813
  FITB          FIFTH THIRD BANCORP   30950.6784   4641.000   23801.6784      5.128567
  FIVE               FIVE BELOW INC    5160.6196    356.086    6613.3956     18.572467
  FIVN                    FIVE9 INC    1547.7397     50.951    1655.9187     32.500220
   FIX      COMFORT SYSTEMS USA INC   32830.3423   1312.615   32297.4453     24.605421
  FIZZ       NATIONAL BEVERAGE CORP    4156.7280    235.459    4035.0170     17.136814
  FKWL       FRANKLIN WIRELESS CORP      49.2571     -2.865      10.0241     -3.498813
   FLG             FLAGSTAR BANK NA    5237.2134    552.000   11954.2134     21.656184
  FLGT         FULGENT GENETICS INC     816.4979    -74.672     488.4579     -6.541380
   FLL       FULL HOUSE RESORTS INC      94.3019      3.476     588.2309    169.226381
  FLNA      FILANA THERAPEUTICS INC      95.6498    -60.140       0.1478     -0.002458
  FLNT                   FLUENT INC      71.1264    -21.320      95.8604     -4.496266
   FLO            FLOWERS FOODS INC    2297.6166    364.434    4365.1016     11.977756
   FLR                   FLUOR CORP    6025.6622    405.000    4901.6622     12.102870
   FLS               FLOWSERVE CORP    8813.3414    679.232    9813.4314     14.447834
  FLUX      FLUX POWER HOLDINGS INC      25.4224     -2.128      40.1484    -18.866729
  FLWS            1-800-FLOWERS.COM     313.0055    -41.766     537.8295    -12.877209
  FLXS     FLEXSTEEL INDUSTRIES INC     191.2112     31.248     210.5752      6.738838
  FMAO   FARMERS & MERCHANTS BCP/OH     339.8506     63.009     546.4026      8.671818
  FMBH     FIRST MID BANCSHARES INC     935.4540    161.487    1243.1820      7.698341
   FMC                     FMC CORP    1732.8346    753.900    5347.1346      7.092631
  FMNB    FARMERS NATL BANC CORP/OH     501.5380     95.368     785.1370      8.232709
   FNB                F N B CORP/FL    6109.8813    873.313    7801.9813      8.933774
   FND          FLOOR & DECOR HLDGS    6562.3589    269.695    8304.5399     30.792339
   FNF  FIDELITY NATIONAL FINANCIAL   14793.8900   1669.000   14386.8900      8.620066
  FNKO                    FUNKO INC     188.1118    -44.816     438.7388     -9.789780
  FNLC         FIRST BANCORP INC/ME     296.7097     54.389     453.1047      8.330815
  FNWB       FIRST NORTHWEST BANCRP      84.3356     20.859     323.8006     15.523304
  FNWD              FINWARD BANCORP     152.2671     28.497     131.8541      4.626947
  FOLD      AMICUS THERAPEUTICS INC    4426.5610     34.491    4575.3880    132.654548
  FONR                   FONAR CORP      98.0179     11.599      80.4829      6.938779
